"","No.","Time","Source","Destination","Protocol","Length","Info"
"5283",528,1634263408.29134,"172.17.0.8","172.17.0.13","UDP (NDN)",561,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router4/NAME/%07/35=%00%00%01%7C%81%B0%9E%A1/33=%00"
"5414",541,1634263409.52238,"172.17.0.8","172.17.0.13","UDP (NDN)",701,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%0B/35=%00%00%01%7C%81%B0%A3b/33=%00"
"5524",552,1634263411.11056,"172.17.0.8","172.17.0.13","UDP (NDN)",737,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%0C/35=%00%00%01%7C%81%B0%A9%8D/33=%00"
"5653",565,1634263413.43505,"172.17.0.8","172.17.0.13","UDP (NDN)",831,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0A/35=%00%00%01%7C%81%B0%B2%96/33=%00"
"57712",577,1634263416.23656,"172.17.0.8","172.17.0.13","UDP (NDN)",451,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router5/NAME/%04/35=%00%00%01%7C%81%B0%BD%96/33=%00"
"58911",589,1634263416.74244,"172.17.0.8","172.17.0.13","UDP (NDN)",420,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router15/NAME/%03/35=%00%00%01%7C%81%B0%BFv/33=%00"
"6016",601,1634263416.85401,"172.17.0.8","172.17.0.13","UDP (NDN)",875,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0C/35=%00%00%01%7C%81%B0%C0%09/33=%00"
"6194",619,1634263418.40602,"172.17.0.8","172.17.0.13","UDP (NDN)",770,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%0D/35=%00%00%01%7C%81%B0%C5%EE/33=%00"
"6335",633,1634263424.18592,"172.17.0.8","172.17.0.13","UDP (NDN)",454,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router15/NAME/%04/35=%00%00%01%7C%81%B0%DC%A9/33=%00"
"6454",645,1634263424.74733,"172.17.0.8","172.17.0.13","UDP (NDN)",489,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router14/NAME/%05/35=%00%00%01%7C%81%B0%DE%C2/33=%00"
"65713",657,1634263424.8896,"172.17.0.8","172.17.0.13","UDP (NDN)",451,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router9/NAME/%04/35=%00%00%01%7C%81%B0%DF%3C/33=%00"
"6695",669,1634263427.04416,"172.17.0.8","172.17.0.13","UDP (NDN)",488,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router5/NAME/%05/35=%00%00%01%7C%81%B0%E7%C9/33=%00"
"6815",681,1634263427.32767,"172.17.0.8","172.17.0.13","UDP (NDN)",797,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0B/35=%00%00%01%7C%81%B0%E8%B6/33=%00"
"6933",693,1634263428.04887,"172.17.0.8","172.17.0.13","UDP (NDN)",487,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%05/35=%00%00%01%7C%81%B0%EB%AF/33=%00"
"7054",705,1634263428.107,"172.17.0.8","172.17.0.13","UDP (NDN)",490,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router15/NAME/%05/35=%00%00%01%7C%81%B0%EB%B3/33=%00"
"7175",717,1634263428.22713,"172.17.0.8","172.17.0.13","UDP (NDN)",454,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router13/NAME/%04/35=%00%00%01%7C%81%B0%ECj/33=%00"
"7284",728,1634263429.48312,"172.17.0.8","172.17.0.13","UDP (NDN)",597,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router4/NAME/%08/35=%00%00%01%7C%81%B0%F1d/33=%00"
"7447",744,1634263430.11939,"172.17.0.8","172.17.0.13","UDP (NDN)",385,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router10/NAME/%02/35=%00%00%01%7C%81%B0%F3%CF/33=%00"
"75611",756,1634263430.73897,"172.17.0.8","172.17.0.5","UDP (NDN)",893,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0A/35=%00%00%01%7C%81%B0%F6D/33=%00"
"7783",778,1634263437.8965,"172.17.0.8","172.17.0.13","UDP (NDN)",805,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%0E/35=%00%00%01%7C%81%B1%12%2F/33=%00"
"7904",790,1634263439.10242,"172.17.0.8","172.17.0.13","UDP (NDN)",522,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router5/NAME/%06/35=%00%00%01%7C%81%B1%16%E7/33=%00"
"8024",802,1634263440.32026,"172.17.0.8","172.17.0.13","UDP (NDN)",421,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router10/NAME/%03/35=%00%00%01%7C%81%B1%1B%AF/33=%00"
"8146",814,1634263441.46983,"172.17.0.8","172.17.0.13","UDP (NDN)",762,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0C/35=%00%00%01%7C%81%B1%1F%F9/33=%00"
"8252",825,1634263444.73063,"172.17.0.8","172.17.0.13","UDP (NDN)",928,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0B/35=%00%00%01%7C%81%B1%2C%EC/33=%00"
"82611",826,1634263444.73134,"172.17.0.8","172.17.0.5","UDP (NDN)",928,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0B/35=%00%00%01%7C%81%B1%2C%EC/33=%00"
"84912",849,1634263454.96178,"172.17.0.8","172.17.0.5","UDP (NDN)",892,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0C/35=%00%00%01%7C%81%B1T%EB/33=%00"
"8615",861,1634263458.50507,"172.17.0.8","172.17.0.13","UDP (NDN)",909,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0D/35=%00%00%01%7C%81%B1b%C3/33=%00"
"8782",878,1634263464.2062,"172.17.0.8","172.17.0.5","UDP (NDN)",456,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router12/NAME/%04/35=%00%00%01%7C%81%B1y%0C/33=%00"
"89011",890,1634263465.14016,"172.17.0.8","172.17.0.13","UDP (NDN)",840,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%0F/35=%00%00%01%7C%81%B1%7C%A5/33=%00"
"90231",902,1634263468.63862,"172.17.0.8","172.17.0.13","UDP (NDN)",876,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0E/35=%00%00%01%7C%81%B1%8AU/33=%00"
"9163",916,1634263472.31588,"172.17.0.8","172.17.0.13","UDP (NDN)",797,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0D/35=%00%00%01%7C%81%B1%98%AC/33=%00"
"9283",928,1634263476.05039,"172.17.0.8","172.17.0.13","UDP (NDN)",560,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router5/NAME/%07/35=%00%00%01%7C%81%B1%A7M/33=%00"
"9404",940,1634263476.42729,"172.17.0.8","172.17.0.13","UDP (NDN)",875,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%10/35=%00%00%01%7C%81%B1%A8%C0/33=%00"
"9544",954,1634263482.4497,"172.17.0.8","172.17.0.13","UDP (NDN)",814,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%08/35=%00%00%01%7C%81%B1%C0D/33=%00"
"96811",968,1634263487.15097,"172.17.0.8","172.17.0.13","UDP (NDN)",832,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0E/35=%00%00%01%7C%81%B1%CE%BD/33=%00"
"9717",971,1634263487.15839,"172.17.0.8","172.17.0.5","UDP (NDN)",832,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0E/35=%00%00%01%7C%81%B1%CE%BD/33=%00"
"99311",993,1634263495.98849,"172.17.0.8","172.17.0.13","UDP (NDN)",797,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0F/35=%00%00%01%7C%81%B1%F5%17/33=%00"
"100711",1007,1634263499.68436,"172.17.0.8","172.17.0.13","UDP (NDN)",910,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0F/35=%00%00%01%7C%81%B2%03%99/33=%00"
"101911",1019,1634263509.62181,"172.17.0.8","172.17.0.13","UDP (NDN)",779,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%09/35=%00%00%01%7C%81%B2%2Ad/33=%00"
"103521",1035,1634263513.35618,"172.17.0.8","172.17.0.13","UDP (NDN)",929,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0D/35=%00%00%01%7C%81%B29%00/33=%00"
"103611",1036,1634263513.35631,"172.17.0.8","172.17.0.5","UDP (NDN)",929,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0D/35=%00%00%01%7C%81%B29%00/33=%00"
"105012",1050,1634263516.55517,"172.17.0.8","172.17.0.13","UDP (NDN)",455,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router10/NAME/%04/35=%00%00%01%7C%81%B2E%85/33=%00"
"106211",1062,1634263516.67142,"172.17.0.8","172.17.0.13","UDP (NDN)",912,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%11/35=%00%00%01%7C%81%B2E%F6/33=%00"
"107631",1076,1634263523.23211,"172.17.0.8","172.17.0.13","UDP (NDN)",763,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%10/35=%00%00%01%7C%81%B2_%97/33=%00"
"109213",1092,1634263526.94765,"172.17.0.8","172.17.0.13","UDP (NDN)",946,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%10/35=%00%00%01%7C%81%B2n%1F/33=%00"
"110412",1104,1634263536.89284,"172.17.0.8","172.17.0.13","UDP (NDN)",745,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0A/35=%00%00%01%7C%81%B2%94%EF/33=%00"
"11183",1118,1634263540.61027,"172.17.0.8","172.17.0.13","UDP (NDN)",980,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%11/35=%00%00%01%7C%81%B2%A3v/33=%00"
"11446",1144,1634263550.58037,"172.17.0.8","172.17.0.13","UDP (NDN)",945,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%12/35=%00%00%01%7C%81%B2%CAm/33=%00"
"115831",1158,1634263554.24129,"172.17.0.8","172.17.0.13","UDP (NDN)",796,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%11/35=%00%00%01%7C%81%B2%D8%BA/33=%00"
"117111",1171,1634263564.16513,"172.17.0.8","172.17.0.13","UDP (NDN)",909,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%13/35=%00%00%01%7C%81%B2%FFw/33=%00"
"11831",1183,1634263567.88956,"172.17.0.8","172.17.0.5","UDP (NDN)",964,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0E/35=%00%00%01%7C%81%B3%0E%09/33=%00"
"12016",1201,1634263578.16431,"172.17.0.8","172.17.0.13","UDP (NDN)",710,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0B/35=%00%00%01%7C%81%B36%1F/33=%00"
"12136",1213,1634263581.84145,"172.17.0.8","172.17.0.5","UDP (NDN)",997,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0F/35=%00%00%01%7C%81%B3D%8D/33=%00"
"12315",1231,1634263592.47359,"172.17.0.8","172.17.0.13","UDP (NDN)",875,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%14/35=%00%00%01%7C%81%B3n%0B/33=%00"
"124912",1249,1634263596.15607,"172.17.0.8","172.17.0.5","UDP (NDN)",1032,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%10/35=%00%00%01%7C%81%B3%7Cu/33=%00"
"126312",1263,1634263606.35742,"172.17.0.8","172.17.0.13","UDP (NDN)",841,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%15/35=%00%00%01%7C%81%B3%A4K/33=%00"
"127911",1279,1634263610.05445,"172.17.0.8","172.17.0.13","UDP (NDN)",744,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0C/35=%00%00%01%7C%81%B3%B2%BA/33=%00"
"12933",1293,1634263620.29698,"172.17.0.8","172.17.0.5","UDP (NDN)",998,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%11/35=%00%00%01%7C%81%B3%DA%C6/33=%00"
"13051",1305,1634263623.99895,"172.17.0.8","172.17.0.13","UDP (NDN)",874,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%16/35=%00%00%01%7C%81%B3%E93/33=%00"
"13294",1329,1634263634.54292,"172.17.0.8","172.17.0.13","UDP (NDN)",762,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%12/35=%00%00%01%7C%81%B4%12%5C/33=%00"
"13452",1345,1634263638.22557,"172.17.0.8","172.17.0.13","UDP (NDN)",780,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0D/35=%00%00%01%7C%81%B4%20%C1/33=%00"
"135921",1359,1634263648.34967,"172.17.0.8","172.17.0.13","UDP (NDN)",841,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%17/35=%00%00%01%7C%81%B4HR/33=%00"
"13752",1375,1634263653.02255,"172.17.0.8","172.17.0.13","UDP (NDN)",813,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0E/35=%00%00%01%7C%81%B4V%A7/33=%00"
"13922",1392,1634263656.69967,"172.17.0.8","172.17.0.5","UDP (NDN)",451,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router7/NAME/%04/35=%00%00%01%7C%81%B4h%FA/33=%00"
"140611",1406,1634263656.72893,"172.17.0.8","172.17.0.13","UDP (NDN)",451,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router7/NAME/%04/35=%00%00%01%7C%81%B4h%FA/33=%00"
"140712",1407,1634263656.73147,"172.17.0.8","172.17.0.5","UDP (NDN)",491,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router12/NAME/%05/35=%00%00%01%7C%81%B4i%13/33=%00"
"14214",1421,1634263662.18471,"172.17.0.8","172.17.0.13","UDP (NDN)",964,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%12/35=%00%00%01%7C%81%B4~W/33=%00"
"142221",1422,1634263662.18482,"172.17.0.8","172.17.0.5","UDP (NDN)",964,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%12/35=%00%00%01%7C%81%B4~W/33=%00"
"14352",1435,1634263666.92979,"172.17.0.8","172.17.0.13","UDP (NDN)",849,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0F/35=%00%00%01%7C%81%B4%8D%00/33=%00"
"14361",1436,1634263666.92989,"172.17.0.8","172.17.0.5","UDP (NDN)",849,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0F/35=%00%00%01%7C%81%B4%8D%00/33=%00"
"14563",1456,1634263676.22134,"172.17.0.8","172.17.0.13","UDP (NDN)",805,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%18/35=%00%00%01%7C%81%B4%B55/33=%00"
"147121",1471,1634263679.88008,"172.17.0.8","172.17.0.5","UDP (NDN)",997,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%13/35=%00%00%01%7C%81%B4%C3%82/33=%00"
"14893",1489,1634263690.59946,"172.17.0.8","172.17.0.5","UDP (NDN)",963,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%14/35=%00%00%01%7C%81%B4%ED%5B/33=%00"
"150311",1503,1634263694.28947,"172.17.0.8","172.17.0.13","UDP (NDN)",841,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%19/35=%00%00%01%7C%81%B4%FB%CB/33=%00"
"151511",1515,1634263704.44967,"172.17.0.8","172.17.0.5","UDP (NDN)",929,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%15/35=%00%00%01%7C%81%B5%23u/33=%00"
"152711",1527,1634263708.18979,"172.17.0.8","172.17.0.13","UDP (NDN)",884,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%10/35=%00%00%01%7C%81%B52%0F/33=%00"
"15492",1549,1634263719.10069,"172.17.0.8","172.17.0.5","UDP (NDN)",893,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%16/35=%00%00%01%7C%81%B5%5C%BA/33=%00"
"156111",1561,1634263722.78408,"172.17.0.8","172.17.0.13","UDP (NDN)",875,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1A/35=%00%00%01%7C%81%B5k%15/33=%00"
"157911",1579,1634263733.15742,"172.17.0.8","172.17.0.5","UDP (NDN)",858,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%17/35=%00%00%01%7C%81%B5%93%A1/33=%00"
"159812",1598,1634263737.82694,"172.17.0.8","172.17.0.13","UDP (NDN)",910,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1B/35=%00%00%01%7C%81%B5%A1%F6/33=%00"
"160011",1600,1634263737.82818,"172.17.0.8","172.17.0.13","UDP (NDN)",910,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1B/35=%00%00%01%7C%81%B5%A1%F6/33=%00"
"16012",1601,1634263737.82822,"172.17.0.8","172.17.0.5","UDP (NDN)",910,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1B/35=%00%00%01%7C%81%B5%A1%F6/33=%00"
"161711",1617,1634263747.73444,"172.17.0.8","172.17.0.5","UDP (NDN)",824,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%18/35=%00%00%01%7C%81%B5%CC%8E/33=%00"
"16314",1631,1634263751.40603,"172.17.0.8","172.17.0.13","UDP (NDN)",946,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1C/35=%00%00%01%7C%81%B5%DA%E6/33=%00"
"16454",1645,1634263762.12891,"172.17.0.8","172.17.0.13","UDP (NDN)",849,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%11/35=%00%00%01%7C%81%B6%04%B8/33=%00"
"16573",1657,1634263765.81945,"172.17.0.8","172.17.0.13","UDP (NDN)",798,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%13/35=%00%00%01%7C%81%B6%13%29/33=%00"
"167712",1677,1634263776.18304,"172.17.0.8","172.17.0.13","UDP (NDN)",763,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%14/35=%00%00%01%7C%81%B6%3B%9B/33=%00"
"16914",1691,1634263779.8307,"172.17.0.8","172.17.0.13","UDP (NDN)",883,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%12/35=%00%00%01%7C%81%B6I%EA/33=%00"
"17076",1707,1634263790.77401,"172.17.0.8","172.17.0.13","UDP (NDN)",911,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1D/35=%00%00%01%7C%81%B6t%A5/33=%00"
"17213",1721,1634263794.44987,"172.17.0.8","172.17.0.5","UDP (NDN)",858,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%19/35=%00%00%01%7C%81%B6%83%02/33=%00"
"174111",1741,1634263805.28657,"172.17.0.8","172.17.0.13","UDP (NDN)",874,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1E/35=%00%00%01%7C%81%B6%ADa/33=%00"
"17533",1753,1634263808.94204,"172.17.0.8","172.17.0.5","UDP (NDN)",893,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%1A/35=%00%00%01%7C%81%B6%BB%AA/33=%00"
"176911",1769,1634263819.76244,"172.17.0.8","172.17.0.13","UDP (NDN)",848,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%13/35=%00%00%01%7C%81%B6%E5%DB/33=%00"
"178111",1781,1634263824.41941,"172.17.0.8","172.17.0.13","UDP (NDN)",797,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%15/35=%00%00%01%7C%81%B6%F47/33=%00"
"18014",1801,1634263834.38328,"172.17.0.8","172.17.0.13","UDP (NDN)",762,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%16/35=%00%00%01%7C%81%B7%1E%F8/33=%00"
"18193",1819,1634263839.01516,"172.17.0.8","172.17.0.13","UDP (NDN)",910,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1F/35=%00%00%01%7C%81%B7-9/33=%00"
"18203",1820,1634263839.02138,"172.17.0.8","172.17.0.13","UDP (NDN)",910,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1F/35=%00%00%01%7C%81%B7-9/33=%00"
"18212",1821,1634263839.02145,"172.17.0.8","172.17.0.5","UDP (NDN)",910,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1F/35=%00%00%01%7C%81%B7-9/33=%00"
"183312",1833,1634263849.15226,"172.17.0.8","172.17.0.13","UDP (NDN)",728,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%17/35=%00%00%01%7C%81%B7X%B0/33=%00"
"185111",1851,1634263852.846,"172.17.0.8","172.17.0.13","UDP (NDN)",884,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%14/35=%00%00%01%7C%81%B7g%1D/33=%00"
"187111",1871,1634263863.96165,"172.17.0.8","172.17.0.13","UDP (NDN)",691,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%18/35=%00%00%01%7C%81%B7%92%89/33=%00"
"188311",1883,1634263867.61961,"172.17.0.8","172.17.0.13","UDP (NDN)",920,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%15/35=%00%00%01%7C%81%B7%A0%DD/33=%00"
"19002",1900,1634263878.74908,"172.17.0.8","172.17.0.13","UDP (NDN)",875,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%20/35=%00%00%01%7C%81%B7%CCL/33=%00"
"191311",1913,1634263883.39158,"172.17.0.8","172.17.0.13","UDP (NDN)",727,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%19/35=%00%00%01%7C%81%B7%DA%93/33=%00"
"19143",1914,1634263883.39288,"172.17.0.8","172.17.0.5","UDP (NDN)",727,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%19/35=%00%00%01%7C%81%B7%DA%93/33=%00"
"193411",1934,1634263892.87871,"172.17.0.8","172.17.0.13","UDP (NDN)",840,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%21/35=%00%00%01%7C%81%B8%03%82/33=%00"
"19516",1951,1634263897.51786,"172.17.0.8","172.17.0.13","UDP (NDN)",762,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1A/35=%00%00%01%7C%81%B8%11%CF/33=%00"
"195311",1953,1634263897.52042,"172.17.0.8","172.17.0.13","UDP (NDN)",762,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1A/35=%00%00%01%7C%81%B8%11%CF/33=%00"
"19652",1965,1634263907.37627,"172.17.0.8","172.17.0.13","UDP (NDN)",884,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%16/35=%00%00%01%7C%81%B8%3C%1C/33=%00"
"22100",22,1634263352.73124,"172.17.0.9","172.17.0.14","UDP (NDN)",385,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router14/NAME/%02/35=%00%00%01%7C%81%AF%C5%84/33=%00"
"3816",38,1634263354.35888,"172.17.0.9","172.17.0.14","UDP (NDN)",381,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router9/NAME/%02/35=%00%00%01%7C%81%AF%CB%F0/33=%00"
"5422",54,1634263354.85635,"172.17.0.9","172.17.0.14","UDP (NDN)",420,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router14/NAME/%03/35=%00%00%01%7C%81%AF%CD%D6/33=%00"
"7414",74,1634263355.84966,"172.17.0.9","172.17.0.5","UDP (NDN)",383,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%02/35=%00%00%01%7C%81%AF%D1%C6/33=%00"
"7514",75,1634263355.84974,"172.17.0.9","172.17.0.14","UDP (NDN)",383,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%02/35=%00%00%01%7C%81%AF%D1%C6/33=%00"
"7715",77,1634263355.92257,"172.17.0.9","172.17.0.5","UDP (NDN)",381,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%02/35=%00%00%01%7C%81%AF%CE%21/33=%00"
"7813",78,1634263355.92265,"172.17.0.9","172.17.0.14","UDP (NDN)",381,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%02/35=%00%00%01%7C%81%AF%CE%21/33=%00"
"9224",92,1634263357.85259,"172.17.0.9","172.17.0.14","UDP (NDN)",823,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%08/35=%00%00%01%7C%81%AF%D9%91/33=%00"
"11483",114,1634263361.25707,"172.17.0.9","172.17.0.5","UDP (NDN)",875,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%08/35=%00%00%01%7C%81%AF%E6%D7/33=%00"
"12316",123,1634263361.49208,"172.17.0.9","172.17.0.5","UDP (NDN)",416,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%03/35=%00%00%01%7C%81%AF%E7%D2/33=%00"
"12414",124,1634263361.49226,"172.17.0.9","172.17.0.14","UDP (NDN)",416,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%03/35=%00%00%01%7C%81%AF%E7%D2/33=%00"
