"","No.","Time","Source","Destination","Protocol","Length","Info"
"15291",1529,1634002462.47335,"172.17.0.6","172.17.0.9","UDP (NDN)",778,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%11/35=%00%00%01%7Cr%22%E3%1C/33=%00"
"15412",1541,1634002465.24844,"172.17.0.6","172.17.0.3","UDP (NDN)",910,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%19/35=%00%00%01%7Cr%22%F1%DA/33=%00"
"15611",1561,1634002475.53316,"172.17.0.6","172.17.0.3","UDP (NDN)",875,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1A/35=%00%00%01%7Cr%23%1A%0A/33=%00"
"1572",1572,1634002479.20776,"172.17.0.6","172.17.0.9","UDP (NDN)",859,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%15/35=%00%00%01%7Cr%23%28a/33=%00"
"15872",1587,1634002489.29422,"172.17.0.6","172.17.0.9","UDP (NDN)",822,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%16/35=%00%00%01%7Cr%23O%C8/33=%00"
"1600",1600,1634002492.99127,"172.17.0.6","172.17.0.3","UDP (NDN)",910,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1B/35=%00%00%01%7Cr%23%5E%3D/33=%00"
"16202",1620,1634002504.0784,"172.17.0.6","172.17.0.3","UDP (NDN)",876,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1C/35=%00%00%01%7Cr%23%85%A1/33=%00"
"16212",1621,1634002504.07851,"172.17.0.6","172.17.0.9","UDP (NDN)",876,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1C/35=%00%00%01%7Cr%23%85%A1/33=%00"
"16332",1633,1634002506.76429,"172.17.0.6","172.17.0.9","UDP (NDN)",937,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%15/35=%00%00%01%7Cr%23%94%02/33=%00"
"16552",1655,1634002517.44143,"172.17.0.6","172.17.0.3","UDP (NDN)",840,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1D/35=%00%00%01%7Cr%23%BD%BC/33=%00"
"16742",1674,1634002522.10152,"172.17.0.6","172.17.0.9","UDP (NDN)",857,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%17/35=%00%00%01%7Cr%23%CC%0A/33=%00"
"16902",1690,1634002531.32231,"172.17.0.6","172.17.0.9","UDP (NDN)",901,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%16/35=%00%00%01%7Cr%23%F3%EF/33=%00"
"17033",1703,1634002535.95062,"172.17.0.6","172.17.0.3","UDP (NDN)",874,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1E/35=%00%00%01%7Cr%24%02%23/33=%00"
"1704",1704,1634002535.95074,"172.17.0.6","172.17.0.9","UDP (NDN)",874,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1E/35=%00%00%01%7Cr%24%02%23/33=%00"
"17181",1718,1634002545.4043,"172.17.0.6","172.17.0.9","UDP (NDN)",824,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%18/35=%00%00%01%7Cr%24%2A%F6/33=%00"
"17301",1730,1634002549.04048,"172.17.0.6","172.17.0.3","UDP (NDN)",909,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1F/35=%00%00%01%7Cr%249%2C/33=%00"
"17473",1747,1634002560.41108,"172.17.0.6","172.17.0.3","UDP (NDN)",875,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%20/35=%00%00%01%7Cr%24a%B1/33=%00"
"1748",1748,1634002560.41111,"172.17.0.6","172.17.0.9","UDP (NDN)",875,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%20/35=%00%00%01%7Cr%24a%B1/33=%00"
"17621",1762,1634002563.10582,"172.17.0.6","172.17.0.9","UDP (NDN)",937,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%17/35=%00%00%01%7Cr%24p%16/33=%00"
"17851",1785,1634002574.4619,"172.17.0.6","172.17.0.9","UDP (NDN)",903,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%18/35=%00%00%01%7Cr%24%98%91/33=%00"
"17991",1799,1634002577.13945,"172.17.0.6","172.17.0.3","UDP (NDN)",911,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%21/35=%00%00%01%7Cr%24%A6%EE/33=%00"
"18171",1817,1634002587.74578,"172.17.0.6","172.17.0.3","UDP (NDN)",875,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%22/35=%00%00%01%7Cr%24%D0%5B/33=%00"
"1837",1837,1634002592.44744,"172.17.0.6","172.17.0.9","UDP (NDN)",857,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%19/35=%00%00%01%7Cr%24%DE%D0/33=%00"
"1849",1849,1634002602.36152,"172.17.0.6","172.17.0.9","UDP (NDN)",822,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%1A/35=%00%00%01%7Cr%25%09t/33=%00"
"18611",1861,1634002606.05415,"172.17.0.6","172.17.0.3","UDP (NDN)",909,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%23/35=%00%00%01%7Cr%25%17%DF/33=%00"
"1877",1877,1634002616.44762,"172.17.0.6","172.17.0.3","UDP (NDN)",876,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%24/35=%00%00%01%7Cr%25%40z/33=%00"
"1892",1892,1634002621.15054,"172.17.0.6","172.17.0.9","UDP (NDN)",937,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%19/35=%00%00%01%7Cr%25N%EF/33=%00"
"19111",1911,1634002630.17745,"172.17.0.6","172.17.0.3","UDP (NDN)",839,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%25/35=%00%00%01%7Cr%25v%1E/33=%00"
"1928",1928,1634002634.94988,"172.17.0.6","172.17.0.9","UDP (NDN)",972,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1A/35=%00%00%01%7Cr%25%84%D8/33=%00"
"19301",1930,1634002634.95205,"172.17.0.6","172.17.0.9","UDP (NDN)",972,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1A/35=%00%00%01%7Cr%25%84%D8/33=%00"
"1951",1951,1634002645.84598,"172.17.0.6","172.17.0.9","UDP (NDN)",787,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%1B/35=%00%00%01%7Cr%25%AFj/33=%00"
"19531",1953,1634002645.84891,"172.17.0.6","172.17.0.3","UDP (NDN)",787,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%1B/35=%00%00%01%7Cr%25%AFj/33=%00"
"195411",1954,1634002645.84899,"172.17.0.6","172.17.0.9","UDP (NDN)",787,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%1B/35=%00%00%01%7Cr%25%AFj/33=%00"
"367",36,1634002108.76104,"172.17.0.7","172.17.0.4","UDP (NDN)",382,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router9/NAME/%02/35=%00%00%01%7Cr%1D%81V/33=%00"
"3710",37,1634002108.76108,"172.17.0.7","172.17.0.11","UDP (NDN)",382,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router9/NAME/%02/35=%00%00%01%7Cr%1D%81V/33=%00"
"591",59,1634002111.357,"172.17.0.7","172.17.0.4","UDP (NDN)",384,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router10/NAME/%02/35=%00%00%01%7Cr%1D%8Bw/33=%00"
"604",60,1634002111.35707,"172.17.0.7","172.17.0.10","UDP (NDN)",384,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router10/NAME/%02/35=%00%00%01%7Cr%1D%8Bw/33=%00"
"7611",76,1634002111.42705,"172.17.0.7","172.17.0.11","UDP (NDN)",382,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router3/NAME/%02/35=%00%00%01%7Cr%1D%8B%BF/33=%00"
"7713",77,1634002111.42719,"172.17.0.7","172.17.0.10","UDP (NDN)",382,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router3/NAME/%02/35=%00%00%01%7Cr%1D%8B%BF/33=%00"
"884",88,1634002111.51749,"172.17.0.7","172.17.0.11","UDP (NDN)",382,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router6/NAME/%02/35=%00%00%01%7Cr%1D%8C%1C/33=%00"
"8912",89,1634002111.51757,"172.17.0.7","172.17.0.10","UDP (NDN)",382,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router6/NAME/%02/35=%00%00%01%7Cr%1D%8C%1C/33=%00"
"9210",92,1634002111.5208,"172.17.0.7","172.17.0.4","UDP (NDN)",382,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router6/NAME/%02/35=%00%00%01%7Cr%1D%8C%1C/33=%00"
"11111",111,1634002113.3241,"172.17.0.7","172.17.0.4","UDP (NDN)",832,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%08/35=%00%00%01%7Cr%1D%93%1B/33=%00"
"1127",112,1634002113.32899,"172.17.0.7","172.17.0.11","UDP (NDN)",832,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%08/35=%00%00%01%7Cr%1D%93%1B/33=%00"
"1398",139,1634002113.69336,"172.17.0.7","172.17.0.11","UDP (NDN)",382,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router7/NAME/%02/35=%00%00%01%7Cr%1D%94%8A/33=%00"
"14012",140,1634002113.69341,"172.17.0.7","172.17.0.10","UDP (NDN)",382,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router7/NAME/%02/35=%00%00%01%7Cr%1D%94%8A/33=%00"
"1714",171,1634002116.85565,"172.17.0.7","172.17.0.11","UDP (NDN)",893,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%08/35=%00%00%01%7Cr%1D%A0%EF/33=%00"
"1725",172,1634002116.85675,"172.17.0.7","172.17.0.10","UDP (NDN)",893,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%08/35=%00%00%01%7Cr%1D%A0%EF/33=%00"
"1916",191,1634002118.97959,"172.17.0.7","172.17.0.4","UDP (NDN)",417,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router6/NAME/%03/35=%00%00%01%7Cr%1D%A9%3D/33=%00"
"1925",192,1634002118.97966,"172.17.0.7","172.17.0.11","UDP (NDN)",417,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router6/NAME/%03/35=%00%00%01%7Cr%1D%A9%3D/33=%00"
"193",193,1634002118.97973,"172.17.0.7","172.17.0.10","UDP (NDN)",417,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router6/NAME/%03/35=%00%00%01%7Cr%1D%A9%3D/33=%00"
"2073",207,1634002119.4566,"172.17.0.7","172.17.0.10","UDP (NDN)",417,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router3/NAME/%03/35=%00%00%01%7Cr%1D%AB%1E/33=%00"
"21011",210,1634002119.46257,"172.17.0.7","172.17.0.11","UDP (NDN)",417,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router3/NAME/%03/35=%00%00%01%7Cr%1D%AB%1E/33=%00"
"2242",224,1634002119.67846,"172.17.0.7","172.17.0.11","UDP (NDN)",416,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router9/NAME/%03/35=%00%00%01%7Cr%1D%AB%F8/33=%00"
"2272",227,1634002119.68412,"172.17.0.7","172.17.0.4","UDP (NDN)",416,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router9/NAME/%03/35=%00%00%01%7Cr%1D%AB%F8/33=%00"
"24511",245,1634002120.98002,"172.17.0.7","172.17.0.11","UDP (NDN)",382,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router5/NAME/%02/35=%00%00%01%7Cr%1D%B1%0D/33=%00"
"2464",246,1634002120.9801,"172.17.0.7","172.17.0.10","UDP (NDN)",382,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router5/NAME/%02/35=%00%00%01%7Cr%1D%B1%0D/33=%00"
"2631",263,1634002121.10861,"172.17.0.7","172.17.0.11","UDP (NDN)",381,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%02/35=%00%00%01%7Cr%1D%B1%91/33=%00"
"2643",264,1634002121.10869,"172.17.0.7","172.17.0.10","UDP (NDN)",381,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%02/35=%00%00%01%7Cr%1D%B1%91/33=%00"
"2873",287,1634002122.13531,"172.17.0.7","172.17.0.11","UDP (NDN)",382,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%02/35=%00%00%01%7Cr%1D%B1%A3/33=%00"
"2887",288,1634002122.13544,"172.17.0.7","172.17.0.10","UDP (NDN)",382,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%02/35=%00%00%01%7Cr%1D%B1%A3/33=%00"
"3262",326,1634002124.24016,"172.17.0.7","172.17.0.11","UDP (NDN)",416,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%03/35=%00%00%01%7Cr%1D%BD%C5/33=%00"
"327",327,1634002124.24208,"172.17.0.7","172.17.0.10","UDP (NDN)",416,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%03/35=%00%00%01%7Cr%1D%BD%C5/33=%00"
"33031",330,1634002125.04918,"172.17.0.7","172.17.0.4","UDP (NDN)",418,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%03/35=%00%00%01%7Cr%1D%BC%FF/33=%00"
"331",331,1634002125.04929,"172.17.0.7","172.17.0.11","UDP (NDN)",418,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%03/35=%00%00%01%7Cr%1D%BC%FF/33=%00"
"3322",332,1634002125.04939,"172.17.0.7","172.17.0.10","UDP (NDN)",418,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%03/35=%00%00%01%7Cr%1D%BC%FF/33=%00"
"3331",333,1634002125.04967,"172.17.0.7","172.17.0.10","UDP (NDN)",418,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%03/35=%00%00%01%7Cr%1D%BC%FF/33=%00"
"3503",350,1634002126.25937,"172.17.0.7","172.17.0.11","UDP (NDN)",805,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%08/35=%00%00%01%7Cr%1D%C5%AA/33=%00"
"3513",351,1634002126.25949,"172.17.0.7","172.17.0.10","UDP (NDN)",805,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%08/35=%00%00%01%7Cr%1D%C5%AA/33=%00"
"368",368,1634002126.52591,"172.17.0.7","172.17.0.11","UDP (NDN)",382,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router4/NAME/%02/35=%00%00%01%7Cr%1D%C6%B5/33=%00"
"369",369,1634002126.52605,"172.17.0.7","172.17.0.10","UDP (NDN)",382,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router4/NAME/%02/35=%00%00%01%7Cr%1D%C6%B5/33=%00"
"3863",386,1634002126.66933,"172.17.0.7","172.17.0.11","UDP (NDN)",417,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router7/NAME/%03/35=%00%00%01%7Cr%1D%C7%3E/33=%00"
"3874",387,1634002126.66938,"172.17.0.7","172.17.0.10","UDP (NDN)",417,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router7/NAME/%03/35=%00%00%01%7Cr%1D%C7%3E/33=%00"
"405",405,1634002128.90975,"172.17.0.7","172.17.0.10","UDP (NDN)",452,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router3/NAME/%04/35=%00%00%01%7Cr%1D%D0%09/33=%00"
"407",407,1634002128.91826,"172.17.0.7","172.17.0.11","UDP (NDN)",452,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router3/NAME/%04/35=%00%00%01%7Cr%1D%D0%09/33=%00"
"42631",426,1634002129.00542,"172.17.0.7","172.17.0.11","UDP (NDN)",452,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router9/NAME/%04/35=%00%00%01%7Cr%1D%D0l/33=%00"
"42911",429,1634002129.00668,"172.17.0.7","172.17.0.4","UDP (NDN)",452,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router9/NAME/%04/35=%00%00%01%7Cr%1D%D0l/33=%00"
"4482",448,1634002129.95156,"172.17.0.7","172.17.0.11","UDP (NDN)",928,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%09/35=%00%00%01%7Cr%1D%D3%FC/33=%00"
"4491",449,1634002129.9517,"172.17.0.7","172.17.0.10","UDP (NDN)",928,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%09/35=%00%00%01%7Cr%1D%D3%FC/33=%00"
"4661",466,1634002133.67344,"172.17.0.7","172.17.0.11","UDP (NDN)",453,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%04/35=%00%00%01%7Cr%1D%E2%A1/33=%00"
"4672",467,1634002133.67348,"172.17.0.7","172.17.0.10","UDP (NDN)",453,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%04/35=%00%00%01%7Cr%1D%E2%A1/33=%00"
"4821",482,1634002134.0548,"172.17.0.7","172.17.0.11","UDP (NDN)",452,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%04/35=%00%00%01%7Cr%1D%E4%23/33=%00"
"4851",485,1634002134.06134,"172.17.0.7","172.17.0.10","UDP (NDN)",452,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%04/35=%00%00%01%7Cr%1D%E4%23/33=%00"
"50611",506,1634002135.11845,"172.17.0.7","172.17.0.11","UDP (NDN)",487,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%05/35=%00%00%01%7Cr%1D%E8%3B/33=%00"
"5071",507,1634002135.11853,"172.17.0.7","172.17.0.10","UDP (NDN)",487,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%05/35=%00%00%01%7Cr%1D%E8%3B/33=%00"
"5391",539,1634002135.80371,"172.17.0.7","172.17.0.11","UDP (NDN)",488,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%05/35=%00%00%01%7Cr%1D%EA%F8/33=%00"
"5401",540,1634002135.80378,"172.17.0.7","172.17.0.10","UDP (NDN)",488,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%05/35=%00%00%01%7Cr%1D%EA%F8/33=%00"
"5482",548,1634002136.66396,"172.17.0.7","172.17.0.11","UDP (NDN)",417,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router5/NAME/%03/35=%00%00%01%7Cr%1D%EA%60/33=%00"
"5492",549,1634002136.66409,"172.17.0.7","172.17.0.10","UDP (NDN)",417,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router5/NAME/%03/35=%00%00%01%7Cr%1D%EA%60/33=%00"
"570",570,1634002139.38427,"172.17.0.7","172.17.0.4","UDP (NDN)",452,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router6/NAME/%04/35=%00%00%01%7Cr%1D%F8%F7/33=%00"
"5711",571,1634002139.38496,"172.17.0.7","172.17.0.11","UDP (NDN)",452,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router6/NAME/%04/35=%00%00%01%7Cr%1D%F8%F7/33=%00"
"572",572,1634002139.38504,"172.17.0.7","172.17.0.10","UDP (NDN)",452,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router6/NAME/%04/35=%00%00%01%7Cr%1D%F8%F7/33=%00"
"5892",589,1634002139.5767,"172.17.0.7","172.17.0.11","UDP (NDN)",894,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0A/35=%00%00%01%7Cr%1D%F9%AB/33=%00"
"5902",590,1634002139.57678,"172.17.0.7","172.17.0.10","UDP (NDN)",894,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0A/35=%00%00%01%7Cr%1D%F9%AB/33=%00"
"60611",606,1634002139.62773,"172.17.0.7","172.17.0.11","UDP (NDN)",487,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router3/NAME/%05/35=%00%00%01%7Cr%1D%F9%E9/33=%00"
"6072",607,1634002139.62782,"172.17.0.7","172.17.0.10","UDP (NDN)",487,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router3/NAME/%05/35=%00%00%01%7Cr%1D%F9%E9/33=%00"
"623",623,1634002140.17101,"172.17.0.7","172.17.0.4","UDP (NDN)",419,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router10/NAME/%03/35=%00%00%01%7Cr%1D%FC%06/33=%00"
"6242",624,1634002140.17114,"172.17.0.7","172.17.0.10","UDP (NDN)",419,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router10/NAME/%03/35=%00%00%01%7Cr%1D%FC%06/33=%00"
"6441",644,1634002141.99346,"172.17.0.7","172.17.0.11","UDP (NDN)",522,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router3/NAME/%06/35=%00%00%01%7Cr%1E%03%1E/33=%00"
"6451",645,1634002141.99351,"172.17.0.7","172.17.0.10","UDP (NDN)",522,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router3/NAME/%06/35=%00%00%01%7Cr%1E%03%1E/33=%00"
"6601",660,1634002142.04816,"172.17.0.7","172.17.0.4","UDP (NDN)",487,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router9/NAME/%05/35=%00%00%01%7Cr%1E%03%5D/33=%00"
"6621",662,1634002142.05383,"172.17.0.7","172.17.0.11","UDP (NDN)",487,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router9/NAME/%05/35=%00%00%01%7Cr%1E%03%5D/33=%00"
"6791",679,1634002143.27071,"172.17.0.7","172.17.0.11","UDP (NDN)",839,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%09/35=%00%00%01%7Cr%1E%08%1C/33=%00"
"6802",680,1634002143.27081,"172.17.0.7","172.17.0.10","UDP (NDN)",839,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%09/35=%00%00%01%7Cr%1E%08%1C/33=%00"
"69811",698,1634002144.0502,"172.17.0.7","172.17.0.4","UDP (NDN)",488,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router6/NAME/%05/35=%00%00%01%7Cr%1E%0B%2C/33=%00"
"6992",699,1634002144.05855,"172.17.0.7","172.17.0.10","UDP (NDN)",488,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router6/NAME/%05/35=%00%00%01%7Cr%1E%0B%2C/33=%00"
"7002",700,1634002144.05938,"172.17.0.7","172.17.0.11","UDP (NDN)",488,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router6/NAME/%05/35=%00%00%01%7Cr%1E%0B%2C/33=%00"
"7233",723,1634002149.94623,"172.17.0.7","172.17.0.4","UDP (NDN)",521,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router6/NAME/%06/35=%00%00%01%7Cr%1E%228/33=%00"
"72411",724,1634002149.9463,"172.17.0.7","172.17.0.11","UDP (NDN)",521,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router6/NAME/%06/35=%00%00%01%7Cr%1E%228/33=%00"
"7251",725,1634002149.94711,"172.17.0.7","172.17.0.10","UDP (NDN)",521,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router6/NAME/%06/35=%00%00%01%7Cr%1E%228/33=%00"
"7412",741,1634002150.46134,"172.17.0.7","172.17.0.4","UDP (NDN)",455,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router10/NAME/%04/35=%00%00%01%7Cr%1E%248/33=%00"
"7423",742,1634002150.46156,"172.17.0.7","172.17.0.10","UDP (NDN)",455,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router10/NAME/%04/35=%00%00%01%7Cr%1E%248/33=%00"
"76511",765,1634002152.92177,"172.17.0.7","172.17.0.11","UDP (NDN)",858,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0B/35=%00%00%01%7Cr%1E-%D4/33=%00"
"7661",766,1634002152.92189,"172.17.0.7","172.17.0.10","UDP (NDN)",858,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0B/35=%00%00%01%7Cr%1E-%D4/33=%00"
"7841",784,1634002156.6795,"172.17.0.7","172.17.0.11","UDP (NDN)",868,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%09/35=%00%00%01%7Cr%1E%3C%84/33=%00"
"7871",787,1634002157.6802,"172.17.0.7","172.17.0.4","UDP (NDN)",868,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%09/35=%00%00%01%7Cr%1E%3C%84/33=%00"
"7882",788,1634002157.68027,"172.17.0.7","172.17.0.10","UDP (NDN)",868,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%09/35=%00%00%01%7Cr%1E%3C%84/33=%00"
"805",805,1634002158.24713,"172.17.0.7","172.17.0.11","UDP (NDN)",451,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router7/NAME/%04/35=%00%00%01%7Cr%1EB%9D/33=%00"
"806",806,1634002158.24723,"172.17.0.7","172.17.0.10","UDP (NDN)",451,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router7/NAME/%04/35=%00%00%01%7Cr%1EB%9D/33=%00"
"8503",850,1634002161.70281,"172.17.0.7","172.17.0.11","UDP (NDN)",416,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router4/NAME/%03/35=%00%00%01%7Cr%1EP%18/33=%00"
"8512",851,1634002161.703,"172.17.0.7","172.17.0.10","UDP (NDN)",416,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router4/NAME/%03/35=%00%00%01%7Cr%1EP%18/33=%00"
