"","No.","Time","Source","Destination","Protocol","Length","Info"
"20202",2020,1634287243.67615,"172.17.0.3","172.17.0.2","UDP (NDN)",945,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0E/35=%00%00%01%7C%83%1CQ%9A/33=%00"
"20211",2021,1634287243.67621,"172.17.0.3","172.17.0.5","UDP (NDN)",945,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0E/35=%00%00%01%7C%83%1CQ%9A/33=%00"
"20563",2056,1634287253.38132,"172.17.0.3","172.17.0.5","UDP (NDN)",814,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0C/35=%00%00%01%7C%83%1Cw%7F/33=%00"
"20573",2057,1634287253.38138,"172.17.0.3","172.17.0.6","UDP (NDN)",814,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0C/35=%00%00%01%7C%83%1Cw%7F/33=%00"
"2078",2078,1634287257.13993,"172.17.0.3","172.17.0.5","UDP (NDN)",832,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0E/35=%00%00%01%7C%83%1C%861/33=%00"
"20792",2079,1634287257.14003,"172.17.0.3","172.17.0.6","UDP (NDN)",832,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0E/35=%00%00%01%7C%83%1C%861/33=%00"
"21162",2116,1634287267.22088,"172.17.0.3","172.17.0.2","UDP (NDN)",909,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0F/35=%00%00%01%7C%83%1C%AD%92/33=%00"
"21172",2117,1634287267.22095,"172.17.0.3","172.17.0.5","UDP (NDN)",909,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0F/35=%00%00%01%7C%83%1C%AD%92/33=%00"
"21361",2136,1634287270.88112,"172.17.0.3","172.17.0.2","UDP (NDN)",858,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0F/35=%00%00%01%7C%83%1C%BB%DC/33=%00"
"21372",2137,1634287270.88123,"172.17.0.3","172.17.0.6","UDP (NDN)",858,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0F/35=%00%00%01%7C%83%1C%BB%DC/33=%00"
"21801",2180,1634287281.23937,"172.17.0.3","172.17.0.2","UDP (NDN)",875,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%10/35=%00%00%01%7C%83%1C%E4U/33=%00"
"21811",2181,1634287281.23954,"172.17.0.3","172.17.0.5","UDP (NDN)",875,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%10/35=%00%00%01%7C%83%1C%E4U/33=%00"
"22062",2206,1634287284.86475,"172.17.0.3","172.17.0.2","UDP (NDN)",892,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%10/35=%00%00%01%7C%83%1C%F2~/33=%00"
"2207",2207,1634287284.86484,"172.17.0.3","172.17.0.6","UDP (NDN)",892,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%10/35=%00%00%01%7C%83%1C%F2~/33=%00"
"22322",2232,1634287287.38168,"172.17.0.3","172.17.0.2","UDP (NDN)",771,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%0D/35=%00%00%01%7C%83%1C%FCS/33=%00"
"22331",2233,1634287287.38171,"172.17.0.3","172.17.0.5","UDP (NDN)",771,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%0D/35=%00%00%01%7C%83%1C%FCS/33=%00"
"22341",2234,1634287287.38177,"172.17.0.3","172.17.0.6","UDP (NDN)",771,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router2/NAME/%0D/35=%00%00%01%7C%83%1C%FCS/33=%00"
"22523",2252,1634287288.07241,"172.17.0.3","172.17.0.2","UDP (NDN)",666,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router4/NAME/%0A/35=%00%00%01%7C%83%1C%FF%07/33=%00"
"22531",2253,1634287288.07246,"172.17.0.3","172.17.0.6","UDP (NDN)",666,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router4/NAME/%0A/35=%00%00%01%7C%83%1C%FF%07/33=%00"
"22691",2269,1634287288.1279,"172.17.0.3","172.17.0.6","UDP (NDN)",1176,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/pc/NAME/%19/35=%00%00%01%7C%83%1C%FF%3C/33=%00"
"2272",2272,1634287288.12844,"172.17.0.3","172.17.0.5","UDP (NDN)",1176,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/pc/NAME/%19/35=%00%00%01%7C%83%1C%FF%3C/33=%00"
"22972",2297,1634287295.30222,"172.17.0.3","172.17.0.5","UDP (NDN)",779,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0D/35=%00%00%01%7C%83%1D%1BB/33=%00"
"2298",2298,1634287295.30226,"172.17.0.3","172.17.0.6","UDP (NDN)",779,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0D/35=%00%00%01%7C%83%1D%1BB/33=%00"
"23192",2319,1634287298.95894,"172.17.0.3","172.17.0.5","UDP (NDN)",866,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0F/35=%00%00%01%7C%83%1D%29%87/33=%00"
"23202",2320,1634287298.95904,"172.17.0.3","172.17.0.6","UDP (NDN)",866,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0F/35=%00%00%01%7C%83%1D%29%87/33=%00"
"23513",2351,1634287309.15607,"172.17.0.3","172.17.0.2","UDP (NDN)",859,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%11/35=%00%00%01%7C%83%1DQ%5E/33=%00"
"23521",2352,1634287309.15615,"172.17.0.3","172.17.0.6","UDP (NDN)",859,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%11/35=%00%00%01%7C%83%1DQ%5E/33=%00"
"23773",2377,1634287312.85181,"172.17.0.3","172.17.0.2","UDP (NDN)",910,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%11/35=%00%00%01%7C%83%1D_%CC/33=%00"
"23783",2378,1634287312.85187,"172.17.0.3","172.17.0.5","UDP (NDN)",910,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%11/35=%00%00%01%7C%83%1D_%CC/33=%00"
"24111",2411,1634287323.554,"172.17.0.3","172.17.0.5","UDP (NDN)",832,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%10/35=%00%00%01%7C%83%1D%89%9B/33=%00"
"24121",2412,1634287323.55403,"172.17.0.3","172.17.0.6","UDP (NDN)",832,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%10/35=%00%00%01%7C%83%1D%89%9B/33=%00"
"24361",2436,1634287327.15673,"172.17.0.3","172.17.0.2","UDP (NDN)",945,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%12/35=%00%00%01%7C%83%1D%97%B2/33=%00"
"24371",2437,1634287327.15679,"172.17.0.3","172.17.0.5","UDP (NDN)",945,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%12/35=%00%00%01%7C%83%1D%97%B2/33=%00"
"2479",2479,1634287337.82895,"172.17.0.3","172.17.0.2","UDP (NDN)",911,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%13/35=%00%00%01%7C%83%1D%C1c/33=%00"
"24802",2480,1634287337.82904,"172.17.0.3","172.17.0.5","UDP (NDN)",911,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%13/35=%00%00%01%7C%83%1D%C1c/33=%00"
"25052",2505,1634287341.52485,"172.17.0.3","172.17.0.5","UDP (NDN)",867,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%11/35=%00%00%01%7C%83%1D%CF%CF/33=%00"
"25062",2506,1634287341.52492,"172.17.0.3","172.17.0.6","UDP (NDN)",867,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%11/35=%00%00%01%7C%83%1D%CF%CF/33=%00"
"25491",2549,1634287352.35376,"172.17.0.3","172.17.0.5","UDP (NDN)",832,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%12/35=%00%00%01%7C%83%1D%FA%19/33=%00"
"2550",2550,1634287352.3553,"172.17.0.3","172.17.0.6","UDP (NDN)",832,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%12/35=%00%00%01%7C%83%1D%FA%19/33=%00"
"25692",2569,1634287355.9972,"172.17.0.3","172.17.0.2","UDP (NDN)",945,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%14/35=%00%00%01%7C%83%1E%08X/33=%00"
"25701",2570,1634287355.99727,"172.17.0.3","172.17.0.5","UDP (NDN)",945,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%14/35=%00%00%01%7C%83%1E%08X/33=%00"
"25932",2593,1634287366.20646,"172.17.0.3","172.17.0.5","UDP (NDN)",797,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%13/35=%00%00%01%7C%83%1E0%3B/33=%00"
"2594",2594,1634287366.20656,"172.17.0.3","172.17.0.6","UDP (NDN)",797,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%13/35=%00%00%01%7C%83%1E0%3B/33=%00"
"26171",2617,1634287369.88918,"172.17.0.3","172.17.0.2","UDP (NDN)",894,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%12/35=%00%00%01%7C%83%1E%3E%9C/33=%00"
"2618",2618,1634287369.88925,"172.17.0.3","172.17.0.6","UDP (NDN)",894,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%12/35=%00%00%01%7C%83%1E%3E%9C/33=%00"
"26631",2663,1634287380.63827,"172.17.0.3","172.17.0.2","UDP (NDN)",858,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%13/35=%00%00%01%7C%83%1Eh%96/33=%00"
"26641",2664,1634287380.63836,"172.17.0.3","172.17.0.6","UDP (NDN)",858,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%13/35=%00%00%01%7C%83%1Eh%96/33=%00"
"26872",2687,1634287384.26419,"172.17.0.3","172.17.0.2","UDP (NDN)",979,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%15/35=%00%00%01%7C%83%1Ev%C4/33=%00"
"26881",2688,1634287384.26423,"172.17.0.3","172.17.0.5","UDP (NDN)",979,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%15/35=%00%00%01%7C%83%1Ev%C4/33=%00"
"27151",2715,1634287394.69403,"172.17.0.3","172.17.0.2","UDP (NDN)",945,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%16/35=%00%00%01%7C%83%1E%9F%81/33=%00"
"27161",2716,1634287394.6941,"172.17.0.3","172.17.0.5","UDP (NDN)",945,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%16/35=%00%00%01%7C%83%1E%9F%81/33=%00"
"2756",2756,1634287399.33017,"172.17.0.3","172.17.0.5","UDP (NDN)",814,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0E/35=%00%00%01%7C%83%1E%AD%B7/33=%00"
"2757",2757,1634287399.33025,"172.17.0.3","172.17.0.6","UDP (NDN)",814,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0E/35=%00%00%01%7C%83%1E%AD%B7/33=%00"
"27963",2796,1634287409.6816,"172.17.0.3","172.17.0.5","UDP (NDN)",780,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0F/35=%00%00%01%7C%83%1E%DA%0A/33=%00"
"27972",2797,1634287409.68166,"172.17.0.3","172.17.0.6","UDP (NDN)",780,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0F/35=%00%00%01%7C%83%1E%DA%0A/33=%00"
"28191",2819,1634287414.29002,"172.17.0.3","172.17.0.5","UDP (NDN)",831,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%14/35=%00%00%01%7C%83%1E%E8%25/33=%00"
"28212",2821,1634287414.29091,"172.17.0.3","172.17.0.6","UDP (NDN)",831,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%14/35=%00%00%01%7C%83%1E%E8%25/33=%00"
"28241",2824,1634287414.29735,"172.17.0.3","172.17.0.2","UDP (NDN)",831,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%14/35=%00%00%01%7C%83%1E%E8%25/33=%00"
"28251",2825,1634287414.2974,"172.17.0.3","172.17.0.5","UDP (NDN)",831,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%14/35=%00%00%01%7C%83%1E%E8%25/33=%00"
"2857",2857,1634287425.14546,"172.17.0.3","172.17.0.2","UDP (NDN)",743,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%10/35=%00%00%01%7C%83%1F%12%8C/33=%00"
"28581",2858,1634287425.14551,"172.17.0.3","172.17.0.5","UDP (NDN)",743,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%10/35=%00%00%01%7C%83%1F%12%8C/33=%00"
"28592",2859,1634287425.14571,"172.17.0.3","172.17.0.6","UDP (NDN)",743,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%10/35=%00%00%01%7C%83%1F%12%8C/33=%00"
"28831",2883,1634287427.84085,"172.17.0.3","172.17.0.2","UDP (NDN)",980,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%17/35=%00%00%01%7C%83%1F%20%FD/33=%00"
"28841",2884,1634287427.84092,"172.17.0.3","172.17.0.5","UDP (NDN)",980,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%17/35=%00%00%01%7C%83%1F%20%FD/33=%00"
"29152",2915,1634287438.75799,"172.17.0.3","172.17.0.5","UDP (NDN)",710,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%11/35=%00%00%01%7C%83%1FK%9F/33=%00"
"29162",2916,1634287438.75808,"172.17.0.3","172.17.0.6","UDP (NDN)",710,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%11/35=%00%00%01%7C%83%1FK%9F/33=%00"
"2933",2933,1634287442.43049,"172.17.0.3","172.17.0.2","UDP (NDN)",1014,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%18/35=%00%00%01%7C%83%1FY%F9/33=%00"
"2939",2939,1634287443.43165,"172.17.0.3","172.17.0.5","UDP (NDN)",1014,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%18/35=%00%00%01%7C%83%1FY%F9/33=%00"
"2940",2940,1634287443.43177,"172.17.0.3","172.17.0.6","UDP (NDN)",1014,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%18/35=%00%00%01%7C%83%1FY%F9/33=%00"
"2967",2967,1634287452.64713,"172.17.0.3","172.17.0.2","UDP (NDN)",822,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%14/35=%00%00%01%7C%83%1F%81%E3/33=%00"
"29681",2968,1634287452.64873,"172.17.0.3","172.17.0.6","UDP (NDN)",822,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%14/35=%00%00%01%7C%83%1F%81%E3/33=%00"
"29971",2997,1634287456.3258,"172.17.0.3","172.17.0.5","UDP (NDN)",745,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%12/35=%00%00%01%7C%83%1F%90%3F/33=%00"
"29982",2998,1634287456.32587,"172.17.0.3","172.17.0.6","UDP (NDN)",745,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%12/35=%00%00%01%7C%83%1F%90%3F/33=%00"
"30431",3043,1634287468.19108,"172.17.0.3","172.17.0.2","UDP (NDN)",788,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%15/35=%00%00%01%7C%83%1F%BA%B5/33=%00"
"30441",3044,1634287468.19123,"172.17.0.3","172.17.0.5","UDP (NDN)",788,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%15/35=%00%00%01%7C%83%1F%BA%B5/33=%00"
"3045",3045,1634287468.19129,"172.17.0.3","172.17.0.6","UDP (NDN)",788,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%15/35=%00%00%01%7C%83%1F%BA%B5/33=%00"
"30693",3069,1634287470.89168,"172.17.0.3","172.17.0.2","UDP (NDN)",1050,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%19/35=%00%00%01%7C%83%1F%C9%28/33=%00"
"30701",3070,1634287470.8918,"172.17.0.3","172.17.0.5","UDP (NDN)",1050,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%19/35=%00%00%01%7C%83%1F%C9%28/33=%00"
"31023",3102,1634287481.22447,"172.17.0.3","172.17.0.5","UDP (NDN)",710,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%13/35=%00%00%01%7C%83%1F%F1%84/33=%00"
"31032",3103,1634287481.22455,"172.17.0.3","172.17.0.6","UDP (NDN)",710,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%13/35=%00%00%01%7C%83%1F%F1%84/33=%00"
"31223",3122,1634287484.86968,"172.17.0.3","172.17.0.5","UDP (NDN)",866,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%15/35=%00%00%01%7C%83%1F%FF%C1/33=%00"
"3123",3123,1634287484.86978,"172.17.0.3","172.17.0.6","UDP (NDN)",866,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%15/35=%00%00%01%7C%83%1F%FF%C1/33=%00"
"31561",3156,1634287495.25653,"172.17.0.3","172.17.0.5","UDP (NDN)",833,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%16/35=%00%00%01%7C%83%20%28R/33=%00"
"31572",3157,1634287495.25658,"172.17.0.3","172.17.0.6","UDP (NDN)",833,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%16/35=%00%00%01%7C%83%20%28R/33=%00"
"31821",3182,1634287498.92879,"172.17.0.3","172.17.0.5","UDP (NDN)",744,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%14/35=%00%00%01%7C%83%206%AA/33=%00"
"31831",3183,1634287498.93067,"172.17.0.3","172.17.0.6","UDP (NDN)",744,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%14/35=%00%00%01%7C%83%206%AA/33=%00"
"32121",3212,1634287509.24751,"172.17.0.3","172.17.0.5","UDP (NDN)",708,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%15/35=%00%00%01%7C%83%20%5E%F7/33=%00"
"32131",3213,1634287509.2476,"172.17.0.3","172.17.0.6","UDP (NDN)",708,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%15/35=%00%00%01%7C%83%20%5E%F7/33=%00"
"3236",3236,1634287512.95067,"172.17.0.3","172.17.0.5","UDP (NDN)",867,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%17/35=%00%00%01%7C%83%20mp/33=%00"
"3237",3237,1634287512.95075,"172.17.0.3","172.17.0.6","UDP (NDN)",867,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%17/35=%00%00%01%7C%83%20mp/33=%00"
"32801",3280,1634287524.51276,"172.17.0.3","172.17.0.5","UDP (NDN)",674,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%16/35=%00%00%01%7C%83%20%96%B5/33=%00"
"32812",3281,1634287524.51282,"172.17.0.3","172.17.0.6","UDP (NDN)",674,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%16/35=%00%00%01%7C%83%20%96%B5/33=%00"
"3283",3283,1634287524.51596,"172.17.0.3","172.17.0.5","UDP (NDN)",674,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%16/35=%00%00%01%7C%83%20%96%B5/33=%00"
"33061",3306,1634287527.17618,"172.17.0.3","172.17.0.5","UDP (NDN)",903,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%18/35=%00%00%01%7C%83%20%A5%02/33=%00"
"33081",3308,1634287527.17691,"172.17.0.3","172.17.0.6","UDP (NDN)",903,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%18/35=%00%00%01%7C%83%20%A5%02/33=%00"
"33351",3335,1634287537.41142,"172.17.0.3","172.17.0.2","UDP (NDN)",1014,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1A/35=%00%00%01%7C%83%20%CD%01/33=%00"
"33361",3336,1634287537.41151,"172.17.0.3","172.17.0.5","UDP (NDN)",1014,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1A/35=%00%00%01%7C%83%20%CD%01/33=%00"
"33561",3356,1634287541.10741,"172.17.0.3","172.17.0.5","UDP (NDN)",938,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%19/35=%00%00%01%7C%83%20%DBp/33=%00"
"3357",3357,1634287541.10745,"172.17.0.3","172.17.0.6","UDP (NDN)",938,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%19/35=%00%00%01%7C%83%20%DBp/33=%00"
"33922",3392,1634287550.98632,"172.17.0.3","172.17.0.2","UDP (NDN)",981,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1B/35=%00%00%01%7C%83%21%02%04/33=%00"
"33931",3393,1634287550.98635,"172.17.0.3","172.17.0.5","UDP (NDN)",981,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1B/35=%00%00%01%7C%83%21%02%04/33=%00"
"34101",3410,1634287554.73458,"172.17.0.3","172.17.0.2","UDP (NDN)",823,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%16/35=%00%00%01%7C%83%21%10%AC/33=%00"
"34111",3411,1634287554.73482,"172.17.0.3","172.17.0.6","UDP (NDN)",823,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%16/35=%00%00%01%7C%83%21%10%AC/33=%00"
"3438",3438,1634287565.32643,"172.17.0.3","172.17.0.2","UDP (NDN)",945,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1C/35=%00%00%01%7C%83%21%3A%0B/33=%00"
"3439",3439,1634287565.3265,"172.17.0.3","172.17.0.5","UDP (NDN)",945,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1C/35=%00%00%01%7C%83%21%3A%0B/33=%00"
"34572",3457,1634287568.97541,"172.17.0.3","172.17.0.5","UDP (NDN)",972,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1A/35=%00%00%01%7C%83%21HI/33=%00"
"3458",3458,1634287568.97546,"172.17.0.3","172.17.0.6","UDP (NDN)",972,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1A/35=%00%00%01%7C%83%21HI/33=%00"
"3507",3507,1634287580.64955,"172.17.0.3","172.17.0.2","UDP (NDN)",911,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1D/35=%00%00%01%7C%83%21q%FE/33=%00"
"3508",3508,1634287580.64961,"172.17.0.3","172.17.0.5","UDP (NDN)",911,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1D/35=%00%00%01%7C%83%21q%FE/33=%00"
"35091",3509,1634287580.64968,"172.17.0.3","172.17.0.6","UDP (NDN)",911,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1D/35=%00%00%01%7C%83%21q%FE/33=%00"
"35302",3530,1634287583.28006,"172.17.0.3","172.17.0.2","UDP (NDN)",857,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%17/35=%00%00%01%7C%83%21%80%29/33=%00"
"35312",3531,1634287583.28014,"172.17.0.3","172.17.0.6","UDP (NDN)",857,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%17/35=%00%00%01%7C%83%21%80%29/33=%00"
"35561",3556,1634287594.05775,"172.17.0.3","172.17.0.5","UDP (NDN)",875,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1E/35=%00%00%01%7C%83%21%AAG/33=%00"
"35591",3559,1634287594.06024,"172.17.0.3","172.17.0.2","UDP (NDN)",875,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1E/35=%00%00%01%7C%83%21%AAG/33=%00"
"35821",3582,1634287598.67581,"172.17.0.3","172.17.0.5","UDP (NDN)",709,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%17/35=%00%00%01%7C%83%21%B8h/33=%00"
"35831",3583,1634287598.67593,"172.17.0.3","172.17.0.6","UDP (NDN)",709,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%17/35=%00%00%01%7C%83%21%B8h/33=%00"
"3585",3585,1634287598.67805,"172.17.0.3","172.17.0.6","UDP (NDN)",709,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%17/35=%00%00%01%7C%83%21%B8h/33=%00"
"36101",3610,1634287608.59561,"172.17.0.3","172.17.0.2","UDP (NDN)",822,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%18/35=%00%00%01%7C%83%21%E3%10/33=%00"
"36113",3611,1634287608.59568,"172.17.0.3","172.17.0.6","UDP (NDN)",822,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%18/35=%00%00%01%7C%83%21%E3%10/33=%00"
"36292",3629,1634287612.28127,"172.17.0.3","172.17.0.2","UDP (NDN)",909,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1F/35=%00%00%01%7C%83%21%F1u/33=%00"
